date,pluie_mm,etp_mm,t_c,swi,sswi_10j,drainage_mm,ruissellement_mm
1985-08-09,0.0,3.9,21.2,0.455,0.078,0.1,0.0
1985-08-10,0.0,3.2,15.0,0.448,0.018,0.1,0.0
1985-08-11,0.1,4.4,18.3,0.439,-0.03,0.1,0.0
1985-08-12,8.0,1.9,16.8,0.451,-0.061,0.1,0.3
1985-08-13,0.0,3.4,21.0,0.45,-0.084,0.1,0.0
1985-08-14,3.9,4.2,21.5,0.44,-0.106,0.1,0.1
1985-08-15,0.0,3.2,19.0,0.441,-0.122,0.1,0.0
1985-08-16,0.0,4.0,16.1,0.431,-0.146,0.1,0.0
1985-08-17,0.0,3.9,15.9,0.421,-0.172,0.1,0.0
1985-08-18,0.0,4.3,19.2,0.412,-0.193,0.1,0.0
1985-08-19,0.3,3.8,17.8,0.405,-0.208,0.1,0.0
1985-08-20,0.0,4.0,16.0,0.398,-0.223,0.1,0.0
1985-08-21,0.0,4.7,20.7,0.389,-0.24,0.1,0.0
1985-08-22,0.0,3.3,17.5,0.383,-0.272,0.1,0.0
1985-08-23,0.0,3.8,17.0,0.378,-0.311,0.1,0.0
1985-08-24,3.4,2.9,15.1,0.374,-0.343,0.1,0.1
1985-08-25,2.3,2.5,11.3,0.379,-0.379,0.1,0.0
1985-08-26,0.0,2.2,10.2,0.379,-0.411,0.1,0.0
1985-08-27,0.0,3.6,12.5,0.373,-0.44,0.1,0.0
1985-08-28,0.0,4.5,16.1,0.365,-0.465,0.1,0.0
1985-08-29,0.0,4.9,19.8,0.356,-0.489,0.1,0.0
1985-08-30,0.0,4.0,18.4,0.348,-0.51,0.1,0.0
1985-08-31,0.1,2.1,16.5,0.345,-0.526,0.1,0.0
1985-09-01,1.1,2.5,14.9,0.343,-0.538,0.1,0.0
1985-09-02,5.2,3.4,16.7,0.34,-0.542,0.0,0.1
1985-09-03,1.8,2.3,14.1,0.353,-0.537,0.0,0.0
1985-09-04,0.0,2.9,12.1,0.347,-0.538,0.0,0.0
1985-09-05,1.0,3.5,14.9,0.341,-0.545,0.0,0.0
1985-09-06,0.0,2.9,13.6,0.337,-0.562,0.0,0.0
1985-09-07,0.0,4.1,14.3,0.331,-0.592,0.0,0.0
1985-09-08,0.0,4.2,17.3,0.324,-0.632,0.0,0.0
1985-09-09,0.0,3.9,16.0,0.318,-0.675,0.0,0.0
1985-09-10,0.0,4.2,17.1,0.312,-0.72,0.0,0.0
1985-09-11,0.0,4.5,20.1,0.306,-0.767,0.0,0.0
1985-09-12,0.0,4.3,21.5,0.299,-0.82,0.0,0.0
1985-09-13,0.0,3.0,17.9,0.295,-0.882,0.0,0.0
1985-09-14,0.0,2.6,12.9,0.293,-0.929,0.0,0.0
1985-09-15,0.6,1.5,9.8,0.291,-0.981,0.0,0.0
1985-09-16,0.0,2.5,10.0,0.29,-1.028,0.0,0.0
1985-09-17,0.0,3.4,16.0,0.285,-1.068,0.0,0.0
1985-09-18,0.0,4.6,21.3,0.28,-1.106,0.0,0.0
1985-09-19,0.0,4.4,20.8,0.274,-1.144,0.0,0.0
1985-09-20,0.0,2.9,20.6,0.269,-1.18,0.0,0.0
1985-09-21,0.0,2.7,20.9,0.265,-1.211,0.0,0.0
1985-09-22,0.0,3.3,21.2,0.261,-1.239,0.0,0.0
1985-09-23,0.0,3.4,21.2,0.257,-1.273,0.0,0.0
1985-09-24,0.0,2.6,21.3,0.254,-1.309,0.0,0.0
1985-09-25,0.0,2.1,17.6,0.252,-1.358,0.0,0.0
1985-09-26,0.0,3.0,20.7,0.249,-1.433,0.0,0.0
1985-09-27,0.0,3.5,21.1,0.246,-1.511,0.0,0.0
1985-09-28,0.0,3.0,21.1,0.242,-1.614,0.0,0.0
1985-09-29,0.0,3.0,20.1,0.239,-1.739,0.0,0.0
1985-09-30,0.0,2.7,20.5,0.236,-1.866,0.0,0.0
1985-10-01,0.0,2.5,20.1,0.234,-1.977,0.0,0.0
1985-10-02,0.0,2.3,20.4,0.232,-2.005,0.0,0.0
1985-10-03,0.0,2.7,21.4,0.231,-1.98,0.0,0.0
1985-10-04,3.4,2.1,17.7,0.231,-1.94,0.0,0.0
1985-10-05,0.0,1.4,12.8,0.238,-1.961,0.0,0.0
1985-10-06,0.0,1.8,13.4,0.236,-1.968,0.0,0.0
1985-10-07,0.3,2.5,15.5,0.234,-1.991,0.0,0.0
1985-10-08,0.1,1.6,9.3,0.232,-2.013,0.0,0.0
1985-10-09,2.0,1.1,9.6,0.233,-2.034,0.0,0.0
1985-10-10,0.0,1.6,10.9,0.235,-2.052,0.0,0.0
1985-10-11,0.0,2.4,15.7,0.232,-2.064,0.0,0.0
1985-10-12,0.0,2.5,17.1,0.23,-2.074,0.0,0.0
1985-10-13,0.0,3.0,14.9,0.228,-2.089,0.0,0.0
1985-10-14,0.0,3.5,14.9,0.225,-2.112,0.0,0.0
1985-10-15,0.0,2.5,14.0,0.223,-2.153,0.0,0.0
1985-10-16,0.0,2.2,12.5,0.221,-2.19,0.0,0.0
1985-10-17,0.0,1.8,11.9,0.22,-2.198,0.0,0.0
1985-10-18,0.0,1.4,12.8,0.219,-2.205,0.0,0.0
1985-10-19,0.0,1.7,10.5,0.219,-2.215,0.0,0.0
1985-10-20,0.0,1.7,10.4,0.218,-2.225,0.0,0.0
1985-10-21,0.0,1.5,11.2,0.217,-2.238,0.0,0.0
1985-10-22,0.0,1.1,9.9,0.216,-2.25,0.0,0.0
1985-10-23,0.0,1.5,10.4,0.215,-2.257,0.0,0.0
1985-10-24,0.0,1.6,10.8,0.214,-2.264,0.0,0.0
1985-10-25,2.0,1.7,10.9,0.214,-2.265,0.0,0.0
1985-10-26,0.2,0.9,9.7,0.219,-2.256,0.0,0.0
1985-10-27,0.0,1.3,10.9,0.218,-2.248,0.0,0.0
1985-10-28,0.0,1.1,7.5,0.217,-2.239,0.0,0.0
1985-10-29,0.0,0.6,2.3,0.216,-2.234,0.0,0.0
1985-10-30,0.0,0.7,4.7,0.216,-2.242,0.0,0.0
1985-10-31,0.5,0.8,5.6,0.216,-2.25,0.0,0.0
1985-11-01,0.0,0.7,5.9,0.216,-2.268,0.0,0.0
1985-11-02,0.5,0.7,4.3,0.216,-2.306,0.0,0.0
1985-11-03,6.6,0.6,6.2,0.221,-2.334,0.0,0.1
1985-11-04,8.7,0.9,10.2,0.245,-2.358,0.0,0.2
1985-11-05,21.5,0.8,12.4,0.295,-2.358,0.0,0.8
1985-11-06,0.1,0.7,5.5,0.338,-2.347,0.1,0.0
1985-11-07,10.7,0.7,6.5,0.343,-2.335,0.0,0.6
1985-11-08,0.6,0.8,14.0,0.374,-2.304,0.1,0.0
1985-11-09,32.8,1.3,14.2,0.397,-2.254,0.1,2.4
1985-11-10,7.5,0.6,7.7,0.501,-2.167,0.2,0.7
1985-11-11,0.0,0.6,0.4,0.503,-2.095,0.0,0.0
1985-11-12,0.0,0.7,0.1,0.501,-2.031,0.0,0.0
1985-11-13,0.0,0.5,-2.0,0.5,-1.985,0.0,0.0
1985-11-14,0.0,0.5,-0.8,0.499,-1.932,0.0,0.0
1985-11-15,0.0,0.4,1.4,0.498,-1.894,0.0,0.0
1985-11-16,0.0,0.5,0.7,0.497,-1.866,0.0,0.0
1985-11-17,0.0,0.6,0.7,0.496,-1.834,0.0,0.0
1985-11-18,0.0,0.4,-3.0,0.495,-1.812,0.0,0.0
1985-11-19,0.0,0.4,-6.0,0.495,-1.797,0.0,0.0
1985-11-20,0.0,0.3,-6.1,0.494,-1.827,0.0,0.0
1985-11-21,0.0,0.3,-5.4,0.494,-1.856,0.0,0.0
1985-11-22,0.0,0.3,-2.9,0.494,-1.881,0.0,0.0
1985-11-23,0.0,0.3,-1.5,0.494,-1.877,0.0,0.0
1985-11-24,0.0,0.4,-0.8,0.494,-1.869,0.0,0.0
1985-11-25,0.0,0.3,-2.7,0.494,-1.872,0.0,0.0
1985-11-26,0.0,0.3,-3.3,0.496,-1.902,0.0,0.1
1985-11-27,0.0,0.2,-4.5,0.497,-1.934,0.0,0.0
1985-11-28,0.5,0.4,-1.3,0.498,-1.963,0.0,0.1
1985-11-29,0.1,0.4,5.2,0.512,-1.992,0.0,0.3
1985-11-30,0.0,0.8,8.4,0.518,-2.059,0.0,0.1
1985-12-01,0.0,1.2,10.9,0.526,-2.123,0.0,0.2
1985-12-02,0.0,1.2,12.5,0.527,-2.279,0.1,0.0
1985-12-03,0.0,1.7,13.7,0.524,-2.51,0.1,0.0
1985-12-04,0.0,1.4,12.5,0.522,-2.869,0.1,0.0
1985-12-05,4.5,1.0,10.7,0.521,-3.255,0.1,0.3
1985-12-06,0.1,0.4,5.9,0.532,-3.643,0.1,0.0
1985-12-07,0.9,0.6,6.2,0.532,-4.156,0.1,0.0
1985-12-08,12.6,0.5,6.0,0.547,-4.533,0.1,1.0
1985-12-09,0.5,0.4,3.6,0.577,-5.202,0.1,0.0
1985-12-10,0.0,0.2,0.8,0.576,-6.034,0.1,0.0
1985-12-11,0.0,0.3,0.2,0.575,-7.054,0.1,0.0
1985-12-12,0.0,0.4,-0.6,0.574,-8.022,0.1,0.0
1985-12-13,0.0,0.3,0.6,0.573,-8.123,0.1,0.0
1985-12-14,0.1,0.3,4.4,0.572,-8.163,0.1,0.0
1985-12-15,0.0,0.3,6.5,0.571,-8.14,0.1,0.0
1985-12-16,0.0,0.2,5.6,0.569,-8.169,0.1,0.0
1985-12-17,0.0,0.1,2.7,0.568,-8.13,0.1,0.0
1985-12-18,0.0,0.3,1.6,0.567,-8.123,0.1,0.0
1985-12-19,0.0,0.2,1.2,0.566,-8.094,0.1,0.0
1985-12-20,0.0,0.3,1.6,0.565,-7.804,0.1,0.0
1985-12-21,0.0,0.8,4.3,0.563,-7.511,0.1,0.0
1985-12-22,4.5,1.2,7.5,0.563,-6.887,0.1,0.3
1985-12-23,3.8,0.3,3.9,0.584,-6.538,0.1,0.3
1985-12-24,46.6,0.6,5.1,0.652,-5.991,0.3,5.0
1985-12-25,27.0,0.5,6.9,0.795,-4.952,0.5,3.8
1985-12-26,17.8,0.4,4.3,0.85,-4.466,0.7,2.5
1985-12-27,2.9,0.6,5.2,0.877,-3.831,0.7,0.4
1985-12-28,2.0,0.5,5.5,0.884,-3.01,0.6,0.3
1985-12-29,0.0,0.2,-2.8,0.886,-2.386,0.6,0.0
1985-12-30,0.0,0.3,-5.8,0.882,-1.991,0.7,0.0
1985-12-31,0.0,0.2,-5.0,0.879,-1.698,0.8,0.0
1986-01-01,15.4,0.3,0.2,0.892,-1.483,0.9,2.1
1986-01-02,10.9,0.3,3.4,0.942,-1.228,1.1,1.5
1986-01-03,8.2,0.4,2.9,0.966,-0.937,1.4,1.4
1986-01-04,0.0,0.2,-1.5,0.978,-0.751,1.6,0.1
1986-01-05,0.2,0.5,0.1,0.984,-0.608,1.9,1.2
1986-01-06,0.0,0.3,0.0,0.997,-0.499,2.2,0.2
1986-01-07,2.3,0.5,2.4,0.99,-0.406,2.4,0.3
1986-01-08,7.5,0.5,3.2,1.007,-0.303,2.6,1.8
1986-01-09,2.3,0.3,2.9,1.022,-0.188,3.0,0.4
1986-01-10,8.9,0.4,3.7,1.015,-0.079,3.4,1.2
1986-01-11,22.0,0.5,6.6,1.059,0.086,3.9,3.3
1986-01-12,8.6,0.5,3.9,1.085,0.22,4.8,1.2
1986-01-13,11.4,0.4,6.0,1.089,0.338,5.6,1.7
1986-01-14,30.5,0.5,6.9,1.133,0.52,6.5,5.0
1986-01-15,3.7,0.5,3.4,1.155,0.748,8.6,0.4
1986-01-16,0.0,0.4,0.3,1.123,0.927,9.0,0.0
1986-01-17,0.5,0.4,0.5,1.095,1.074,7.8,0.3
1986-01-18,3.6,0.4,4.5,1.074,1.171,6.7,0.5
1986-01-19,7.3,0.5,6.9,1.061,1.25,5.9,0.9
1986-01-20,1.0,0.4,2.5,1.055,1.321,5.4,0.1
1986-01-21,7.3,0.4,2.4,1.039,1.314,5.0,0.9
1986-01-22,27.5,0.5,3.5,1.07,1.332,4.8,4.3
1986-01-23,40.9,0.5,7.8,1.165,1.416,6.3,7.3
1986-01-24,1.7,0.4,1.1,1.196,1.484,11.0,0.3
1986-01-25,0.0,0.5,-1.8,1.154,1.509,11.5,0.2
1986-01-26,0.0,0.5,-2.8,1.115,1.518,9.3,0.0
1986-01-27,0.0,0.5,-2.4,1.083,1.537,7.3,0.0
1986-01-28,0.0,0.4,0.1,1.062,1.535,5.8,0.3
1986-01-29,1.0,0.5,0.7,1.049,1.52,4.9,0.4
1986-01-30,0.0,0.5,0.7,1.036,1.516,4.3,0.1
1986-01-31,0.0,0.5,0.3,1.021,1.551,3.9,0.0
1986-02-01,0.0,0.3,-2.0,1.007,1.516,3.6,0.0
1986-02-02,0.1,0.3,-1.2,0.994,1.373,3.3,0.0
1986-02-03,4.0,0.5,1.3,0.993,1.165,3.0,1.6
1986-02-04,5.1,0.4,2.0,1.03,0.973,2.8,1.6
1986-02-05,0.0,0.4,-0.6,1.032,0.816,2.9,0.0
1986-02-06,0.0,0.4,-3.2,1.021,0.705,3.2,0.0
1986-02-07,0.0,0.5,-3.5,1.008,0.628,3.3,0.0
1986-02-08,0.0,0.7,-5.7,0.995,0.567,3.1,0.0
1986-02-09,0.0,0.6,-9.9,0.983,0.515,2.9,0.0
1986-02-10,0.0,0.5,-11.6,0.973,0.476,2.6,0.0
1986-02-11,0.0,0.6,-5.7,0.963,0.432,2.3,0.0
1986-02-12,0.0,0.6,-2.5,0.954,0.385,2.1,0.0
1986-02-13,0.0,0.8,0.4,0.947,0.337,1.9,0.0
1986-02-14,5.6,0.7,2.0,0.943,0.241,1.7,2.1
1986-02-15,9.1,0.4,2.8,0.961,0.173,1.6,5.6
1986-02-16,11.9,0.7,5.0,0.98,0.143,1.5,3.8
1986-02-17,2.0,0.7,5.9,1.003,0.152,1.5,0.3
1986-02-18,9.8,0.5,4.1,1.016,0.179,1.6,1.6
1986-02-19,0.0,0.4,-1.2,1.026,0.216,1.8,0.2
1986-02-20,0.0,0.7,-3.0,1.019,0.243,2.2,0.1
1986-02-21,0.0,0.8,-0.4,1.01,0.269,2.5,0.0
1986-02-22,23.6,0.9,1.8,1.015,0.321,2.6,3.7
1986-02-23,10.5,0.6,7.3,1.079,0.452,3.0,1.7
1986-02-24,0.0,0.7,1.4,1.081,0.608,3.9,0.0
1986-02-25,0.0,0.9,-0.6,1.062,0.737,4.8,0.0
1986-02-26,1.5,1.1,2.5,1.042,0.821,4.9,0.2
1986-02-27,4.8,0.6,4.0,1.037,0.868,4.6,0.6
1986-02-28,0.0,0.9,6.7,1.023,0.884,4.4,0.0
1986-03-01,0.8,1.0,9.3,1.007,0.849,4.1,0.1
1986-03-02,0.0,0.8,6.6,0.992,0.78,3.8,0.0
1986-03-03,0.0,1.1,2.2,0.977,0.71,3.4,0.0
1986-03-04,0.0,1.1,1.5,0.961,0.614,3.1,0.0
1986-03-05,1.4,1.1,6.1,0.948,0.459,2.8,0.1
1986-03-06,3.9,0.6,4.1,0.946,0.326,2.6,0.3
1986-03-07,0.0,1.4,2.5,0.937,0.224,2.4,0.0
1986-03-08,0.0,1.6,2.3,0.925,0.149,2.3,0.0
1986-03-09,0.0,1.3,1.7,0.913,0.082,2.1,0.0
1986-03-10,0.0,1.5,2.3,0.901,0.026,2.0,0.0
1986-03-11,2.3,1.4,2.6,0.891,-0.018,1.8,0.2
1986-03-12,1.1,0.9,2.3,0.89,-0.049,1.7,0.1
1986-03-13,0.0,1.6,4.3,0.881,-0.082,1.6,0.0
1986-03-14,0.0,1.6,4.8,0.871,-0.121,1.5,0.0
1986-03-15,0.0,2.2,7.4,0.859,-0.176,1.4,0.0
1986-03-16,0.0,2.4,8.4,0.847,-0.248,1.4,0.0
1986-03-17,0.0,1.6,8.3,0.838,-0.316,1.3,0.0
1986-03-18,12.4,1.6,9.0,0.838,-0.335,1.2,1.3
1986-03-19,0.5,1.2,4.1,0.865,-0.307,1.1,0.0
1986-03-20,4.5,1.0,2.1,0.862,-0.276,1.1,0.4
1986-03-21,0.0,1.6,3.0,0.864,-0.234,1.1,0.0
1986-03-22,3.9,1.5,3.8,0.857,-0.215,1.1,0.4
1986-03-23,13.8,0.9,6.8,0.887,-0.162,1.1,1.5
1986-03-24,17.0,0.9,7.0,0.948,-0.047,1.3,3.0
1986-03-25,14.7,0.9,1.4,0.983,0.101,1.5,2.5
1986-03-26,18.4,1.0,2.8,1.027,0.304,2.1,2.8
1986-03-27,1.5,1.3,8.2,1.061,0.568,3.1,0.2
1986-03-28,6.5,1.3,5.9,1.046,0.83,4.1,0.9
1986-03-29,9.8,1.0,4.2,1.052,1.011,4.4,1.3
1986-03-30,25.7,0.7,4.9,1.091,1.173,4.9,4.0
1986-03-31,15.2,0.9,6.4,1.15,1.292,6.7,2.5
1986-04-01,0.0,1.7,5.7,1.123,1.399,8.3,0.0
1986-04-02,22.8,1.3,8.0,1.103,1.619,7.7,3.6
1986-04-03,1.9,1.1,3.7,1.134,1.865,7.6,0.2
1986-04-04,0.0,2.1,2.6,1.1,1.976,7.7,0.0
1986-04-05,0.0,1.7,2.1,1.068,1.948,6.8,0.2
1986-04-06,0.2,0.6,0.6,1.058,1.881,5.8,1.2
1986-04-07,0.1,0.5,-0.1,1.063,1.881,5.3,0.7
1986-04-08,5.6,0.6,0.3,1.072,1.968,5.2,2.7
1986-04-09,0.0,0.7,0.4,1.101,2.084,5.4,1.6
1986-04-10,0.0,0.7,0.5,1.115,2.16,6.1,1.5
1986-04-11,0.0,1.1,-1.2,1.1,2.214,6.8,0.2
1986-04-12,0.0,1.7,-2.2,1.079,2.198,6.6,0.4
1986-04-13,1.1,0.7,1.4,1.069,2.072,5.9,0.8
1986-04-14,0.0,1.6,5.0,1.063,1.972,5.4,0.7
1986-04-15,6.2,2.0,7.2,1.048,1.899,5.3,1.0
1986-04-16,5.4,1.7,5.0,1.048,1.843,5.2,0.8
1986-04-17,7.4,0.9,3.7,1.042,1.806,4.9,1.0
1986-04-18,5.0,1.4,2.8,1.044,1.767,4.7,0.6
1986-04-19,9.8,1.1,3.5,1.047,1.71,4.6,1.4
1986-04-20,19.1,0.8,5.9,1.07,1.67,4.7,2.8
1986-04-21,22.6,1.8,8.5,1.14,1.705,6.1,3.8
1986-04-22,3.4,1.8,4.0,1.123,1.734,7.8,0.4
1986-04-23,0.9,2.4,7.8,1.094,1.732,7.6,0.1
1986-04-24,0.5,2.1,7.6,1.063,1.691,6.6,0.0
1986-04-25,23.7,2.1,8.5,1.049,1.659,5.6,3.4
1986-04-26,26.5,0.8,5.3,1.109,1.662,5.5,4.3
1986-04-27,0.3,2.0,6.0,1.139,1.696,7.0,0.0
1986-04-28,0.0,1.5,6.8,1.106,1.693,7.8,0.0
1986-04-29,0.3,1.9,7.6,1.072,1.661,7.0,0.0
1986-04-30,0.0,3.0,8.6,1.039,1.591,5.9,0.0
1986-05-01,0.0,3.6,12.8,1.007,1.477,4.9,0.0
1986-05-02,2.8,3.8,15.2,0.977,1.39,4.1,0.2
1986-05-03,5.3,0.9,4.7,0.977,1.343,3.5,0.6
1986-05-04,0.0,2.8,9.0,0.961,1.275,3.1,0.0
1986-05-05,0.1,2.4,9.7,0.942,1.195,2.8,0.0
1986-05-06,13.4,1.2,9.1,0.964,1.104,2.6,1.5
1986-05-07,0.7,3.0,8.4,0.954,0.993,2.5,0.0
1986-05-08,0.0,2.9,8.4,0.937,0.897,2.4,0.0
1986-05-09,0.0,2.9,10.7,0.919,0.816,2.3,0.0
1986-05-10,0.0,3.8,15.0,0.899,0.765,2.1,0.0
1986-05-11,0.0,3.1,15.2,0.881,0.73,1.9,0.0
1986-05-12,12.0,3.7,17.7,0.867,0.715,1.7,1.2
1986-05-13,11.7,1.2,13.9,0.898,0.732,1.6,1.3
1986-05-14,0.3,2.6,10.2,0.914,0.768,1.5,0.0
1986-05-15,0.1,2.2,11.8,0.902,0.797,1.5,0.0
1986-05-16,2.3,1.3,13.3,0.896,0.801,1.5,0.2
1986-05-17,0.7,3.6,19.2,0.886,0.791,1.5,0.0
1986-05-18,0.7,2.8,18.0,0.873,0.773,1.5,0.0
1986-05-19,0.1,3.0,18.8,0.86,0.746,1.4,0.0
1986-05-20,20.5,3.0,18.4,0.858,0.717,1.4,2.2
1986-05-21,5.4,2.2,11.3,0.912,0.747,1.3,0.5
1986-05-22,0.0,4.1,16.0,0.897,0.76,1.3,0.0
1986-05-23,0.7,3.6,17.3,0.879,0.723,1.4,0.0
1986-05-24,0.0,3.4,13.4,0.863,0.68,1.4,0.0
1986-05-25,0.0,4.3,16.8,0.843,0.639,1.3,0.0
1986-05-26,12.6,2.6,18.4,0.834,0.595,1.3,1.2
1986-05-27,10.8,1.8,14.0,0.879,0.597,1.2,1.1
1986-05-28,1.5,2.1,10.3,0.885,0.638,1.2,0.1
1986-05-29,0.5,3.1,7.6,0.871,0.665,1.2,0.0
1986-05-30,0.0,3.3,8.2,0.856,0.683,1.2,0.0
1986-05-31,0.4,3.0,9.4,0.841,0.67,1.2,0.0
1986-06-01,1.3,1.6,9.6,0.831,0.672,1.2,0.1
1986-06-02,6.7,1.6,12.4,0.831,0.676,1.1,0.6
1986-06-03,4.2,2.7,13.3,0.839,0.7,1.1,0.3
1986-06-04,6.8,2.7,10.2,0.842,0.722,1.0,0.6
1986-06-05,3.8,1.3,6.7,0.855,0.717,1.0,0.3
1986-06-06,0.0,2.4,7.4,0.846,0.663,1.0,0.0
1986-06-07,0.0,3.4,8.7,0.832,0.596,1.0,0.0
1986-06-08,0.0,4.0,11.5,0.815,0.541,1.0,0.0
1986-06-09,0.0,4.5,16.1,0.795,0.494,1.0,0.0
1986-06-10,0.0,4.6,15.4,0.775,0.441,0.9,0.0
1986-06-11,3.2,2.6,10.4,0.762,0.38,0.9,0.2
1986-06-12,0.0,3.6,11.0,0.756,0.322,0.8,0.0
1986-06-13,0.0,4.8,13.7,0.738,0.26,0.8,0.0
1986-06-14,0.0,4.2,14.8,0.721,0.198,0.7,0.0
